,char,unicode
2680,械,0x68b0
2681,械,0x68b0
2682,械,0x68b0
2683,械,0x68b0
2684,械,0x68b0
2685,械,0x68b0
2686,械,0x68b0
2687,械,0x68b0
2688,械,0x68b0
2689,械,0x68b0
2690,橋,0x6a4b
2691,橋,0x6a4b
2692,橋,0x6a4b
2693,橋,0x6a4b
2694,橋,0x6a4b
2695,橋,0x6a4b
2696,橋,0x6a4b
2697,橋,0x6a4b
2698,橋,0x6a4b
2699,橋,0x6a4b
2700,横,0x6a2a
2701,横,0x6a2a
2702,横,0x6a2a
2703,横,0x6a2a
2704,横,0x6a2a
2705,横,0x6a2a
2706,横,0x6a2a
2707,横,0x6a2a
2708,横,0x6a2a
2709,横,0x6a2a
2710,止,0x6b62
2711,止,0x6b62
2712,止,0x6b62
2713,止,0x6b62
2714,止,0x6b62
2715,止,0x6b62
2716,止,0x6b62
2717,止,0x6b62
2718,止,0x6b62
2719,止,0x6b62
2720,正,0x6b63
2721,正,0x6b63
2722,正,0x6b63
2723,正,0x6b63
2724,正,0x6b63
2725,正,0x6b63
2726,正,0x6b63
2727,正,0x6b63
2728,正,0x6b63
2729,正,0x6b63
2730,死,0x6b7b
2731,死,0x6b7b
2732,死,0x6b7b
2733,死,0x6b7b
2734,死,0x6b7b
2735,死,0x6b7b
2736,死,0x6b7b
2737,死,0x6b7b
2738,死,0x6b7b
2739,死,0x6b7b
2740,殺,0x6bba
2741,殺,0x6bba
2742,殺,0x6bba
2743,殺,0x6bba
2744,殺,0x6bba
2745,殺,0x6bba
2746,殺,0x6bba
2747,殺,0x6bba
2748,殺,0x6bba
2749,殺,0x6bba
2750,氏,0x6c0f
2751,氏,0x6c0f
2752,氏,0x6c0f
2753,氏,0x6c0f
2754,氏,0x6c0f
2755,氏,0x6c0f
2756,氏,0x6c0f
2757,氏,0x6c0f
2758,氏,0x6c0f
2759,氏,0x6c0f
2760,ゆ,0x3086
2761,ゆ,0x3086
2762,ゆ,0x3086
2763,ゆ,0x3086
2764,ゆ,0x3086
2765,ゆ,0x3086
2766,ゆ,0x3086
2767,ゆ,0x3086
2768,ゆ,0x3086
2769,ゆ,0x3086
2770,よ,0x3088
2771,よ,0x3088
2772,よ,0x3088
2773,よ,0x3088
2774,よ,0x3088
2775,よ,0x3088
2776,よ,0x3088
2777,よ,0x3088
2778,よ,0x3088
2779,よ,0x3088
2780,ら,0x3089
2781,ら,0x3089
2782,ら,0x3089
2783,ら,0x3089
2784,ら,0x3089
2785,ら,0x3089
2786,ら,0x3089
2787,ら,0x3089
2788,ら,0x3089
2789,ら,0x3089
2790,り,0x308a
2791,り,0x308a
2792,り,0x308a
2793,り,0x308a
2794,り,0x308a
2795,り,0x308a
2796,り,0x308a
2797,り,0x308a
2798,り,0x308a
2799,り,0x308a
2800,る,0x308b
2801,る,0x308b
2802,る,0x308b
2803,る,0x308b
2804,る,0x308b
2805,る,0x308b
2806,る,0x308b
2807,る,0x308b
2808,る,0x308b
2809,る,0x308b
2810,れ,0x308c
2811,れ,0x308c
2812,れ,0x308c
2813,れ,0x308c
2814,れ,0x308c
2815,れ,0x308c
2816,れ,0x308c
2817,れ,0x308c
2818,れ,0x308c
2819,れ,0x308c
2820,ろ,0x308d
2821,ろ,0x308d
2822,ろ,0x308d
2823,ろ,0x308d
2824,ろ,0x308d
2825,ろ,0x308d
2826,ろ,0x308d
2827,ろ,0x308d
2828,ろ,0x308d
2829,ろ,0x308d
2830,わ,0x308f
2831,わ,0x308f
2832,わ,0x308f
2833,わ,0x308f
2834,わ,0x308f
2835,わ,0x308f
2836,わ,0x308f
2837,わ,0x308f
2838,わ,0x308f
2839,わ,0x308f
2840,を,0x3092
2841,を,0x3092
2842,を,0x3092
2843,を,0x3092
2844,を,0x3092
2845,を,0x3092
2846,を,0x3092
2847,を,0x3092
2848,を,0x3092
2849,を,0x3092
2850,ん,0x3093
2851,ん,0x3093
2852,ん,0x3093
2853,ん,0x3093
2854,ん,0x3093
2855,ん,0x3093
2856,ん,0x3093
2857,ん,0x3093
2858,ん,0x3093
2859,ん,0x3093
2860,、,0x3001
2861,、,0x3001
2862,、,0x3001
2863,、,0x3001
2864,、,0x3001
2865,、,0x3001
2866,、,0x3001
2867,、,0x3001
2868,、,0x3001
2869,、,0x3001
2870,。,0x3002
2871,。,0x3002
2872,。,0x3002
2873,。,0x3002
2874,。,0x3002
2875,。,0x3002
2876,。,0x3002
2877,。,0x3002
2878,。,0x3002
2879,。,0x3002
2880,気,0x6c17
2881,気,0x6c17
2882,気,0x6c17
2883,気,0x6c17
2884,気,0x6c17
2885,気,0x6c17
2886,気,0x6c17
2887,気,0x6c17
2888,気,0x6c17
2889,気,0x6c17
2890,水,0x6c34
2891,水,0x6c34
2892,水,0x6c34
2893,水,0x6c34
2894,水,0x6c34
2895,水,0x6c34
2896,水,0x6c34
2897,水,0x6c34
2898,水,0x6c34
2899,水,0x6c34
2900,求,0x6c42
2901,求,0x6c42
2902,求,0x6c42
2903,求,0x6c42
2904,求,0x6c42
2905,求,0x6c42
2906,求,0x6c42
2907,求,0x6c42
2908,求,0x6c42
2909,求,0x6c42
2910,決,0x6c7a
2911,決,0x6c7a
2912,決,0x6c7a
2913,決,0x6c7a
2914,決,0x6c7a
2915,決,0x6c7a
2916,決,0x6c7a
2917,決,0x6c7a
2918,決,0x6c7a
2919,決,0x6c7a
2920,定,0x5b9a
2921,定,0x5b9a
2922,定,0x5b9a
2923,定,0x5b9a
2924,定,0x5b9a
2925,定,0x5b9a
2926,定,0x5b9a
2927,定,0x5b9a
2928,定,0x5b9a
2929,定,0x5b9a
2930,河,0x6cb3
2931,河,0x6cb3
2932,河,0x6cb3
2933,河,0x6cb3
2934,河,0x6cb3
2935,河,0x6cb3
2936,河,0x6cb3
2937,河,0x6cb3
2938,河,0x6cb3
2939,河,0x6cb3
2940,注,0x6ce8
2941,注,0x6ce8
2942,注,0x6ce8
2943,注,0x6ce8
2944,注,0x6ce8
2945,注,0x6ce8
2946,注,0x6ce8
2947,注,0x6ce8
2948,注,0x6ce8
2949,注,0x6ce8
2950,治,0x6cbb
2951,治,0x6cbb
2952,治,0x6cbb
2953,治,0x6cbb
2954,治,0x6cbb
2955,治,0x6cbb
2956,治,0x6cbb
2957,治,0x6cbb
2958,治,0x6cbb
2959,治,0x6cbb
2960,況,0x6cc1
2961,況,0x6cc1
2962,況,0x6cc1
2963,況,0x6cc1
2964,況,0x6cc1
2965,況,0x6cc1
2966,況,0x6cc1
2967,況,0x6cc1
2968,況,0x6cc1
2969,況,0x6cc1
2970,法,0x6cd5
2971,法,0x6cd5
2972,法,0x6cd5
2973,法,0x6cd5
2974,法,0x6cd5
2975,法,0x6cd5
2976,法,0x6cd5
2977,法,0x6cd5
2978,法,0x6cd5
2979,法,0x6cd5
2980,活,0x6d3b
2981,活,0x6d3b
2982,活,0x6d3b
2983,活,0x6d3b
2984,活,0x6d3b
2985,活,0x6d3b
2986,活,0x6d3b
2987,活,0x6d3b
2988,活,0x6d3b
2989,活,0x6d3b
2990,津,0x6d25
2991,津,0x6d25
2992,津,0x6d25
2993,津,0x6d25
2994,津,0x6d25
2995,津,0x6d25
2996,津,0x6d25
2997,津,0x6d25
2998,津,0x6d25
2999,津,0x6d25
3000,盛,0x76db
3001,盛,0x76db
3002,盛,0x76db
3003,盛,0x76db
3004,盛,0x76db
3005,盛,0x76db
3006,盛,0x76db
3007,盛,0x76db
3008,盛,0x76db
3009,盛,0x76db
3010,真,0x771f
3011,真,0x771f
3012,真,0x771f
3013,真,0x771f
3014,真,0x771f
3015,真,0x771f
3016,真,0x771f
3017,真,0x771f
3018,真,0x771f
3019,真,0x771f
3020,省,0x7701
3021,省,0x7701
3022,省,0x7701
3023,省,0x7701
3024,省,0x7701
3025,省,0x7701
3026,省,0x7701
3027,省,0x7701
3028,省,0x7701
3029,省,0x7701
3030,知,0x77e5
3031,知,0x77e5
3032,知,0x77e5
3033,知,0x77e5
3034,知,0x77e5
3035,知,0x77e5
3036,知,0x77e5
3037,知,0x77e5
3038,知,0x77e5
3039,知,0x77e5
3040,研,0x7814
3041,研,0x7814
3042,研,0x7814
3043,研,0x7814
3044,研,0x7814
3045,研,0x7814
3046,研,0x7814
3047,研,0x7814
3048,研,0x7814
3049,研,0x7814
3050,究,0x7a76
3051,究,0x7a76
3052,究,0x7a76
3053,究,0x7a76
3054,究,0x7a76
3055,究,0x7a76
3056,究,0x7a76
3057,究,0x7a76
3058,究,0x7a76
3059,究,0x7a76
3060,石,0x77f3
3061,石,0x77f3
3062,石,0x77f3
3063,石,0x77f3
3064,石,0x77f3
3065,石,0x77f3
3066,石,0x77f3
3067,石,0x77f3
3068,石,0x77f3
3069,石,0x77f3
3070,確,0x78ba
3071,確,0x78ba
3072,確,0x78ba
3073,確,0x78ba
3074,確,0x78ba
3075,確,0x78ba
3076,確,0x78ba
3077,確,0x78ba
3078,確,0x78ba
3079,確,0x78ba
3080,示,0x793a
3081,示,0x793a
3082,示,0x793a
3083,示,0x793a
3084,示,0x793a
3085,示,0x793a
3086,示,0x793a
3087,示,0x793a
3088,示,0x793a
3089,示,0x793a
3090,票,0x7968
3091,票,0x7968
3092,票,0x7968
3093,票,0x7968
3094,票,0x7968
3095,票,0x7968
3096,票,0x7968
3097,票,0x7968
3098,票,0x7968
3099,票,0x7968
3100,社,0x793e
3101,社,0x793e
3102,社,0x793e
3103,社,0x793e
3104,社,0x793e
3105,社,0x793e
3106,社,0x793e
3107,社,0x793e
3108,社,0x793e
3109,社,0x793e
3110,会,0x4f1a
3111,会,0x4f1a
3112,会,0x4f1a
3113,会,0x4f1a
3114,会,0x4f1a
3115,会,0x4f1a
3116,会,0x4f1a
3117,会,0x4f1a
3118,会,0x4f1a
3119,会,0x4f1a
3120,派,0x6d3e
3121,派,0x6d3e
3122,派,0x6d3e
3123,派,0x6d3e
3124,派,0x6d3e
3125,派,0x6d3e
3126,派,0x6d3e
3127,派,0x6d3e
3128,派,0x6d3e
3129,派,0x6d3e
3130,海,0x6d77
3131,海,0x6d77
3132,海,0x6d77
3133,海,0x6d77
3134,海,0x6d77
3135,海,0x6d77
3136,海,0x6d77
3137,海,0x6d77
3138,海,0x6d77
3139,海,0x6d77
3140,流,0x6d41
3141,流,0x6d41
3142,流,0x6d41
3143,流,0x6d41
3144,流,0x6d41
3145,流,0x6d41
3146,流,0x6d41
3147,流,0x6d41
3148,流,0x6d41
3149,流,0x6d41
3150,消,0x6d88
3151,消,0x6d88
3152,消,0x6d88
3153,消,0x6d88
3154,消,0x6d88
3155,消,0x6d88
3156,消,0x6d88
3157,消,0x6d88
3158,消,0x6d88
3159,消,0x6d88
3160,浜,0x6d5c
3161,浜,0x6d5c
3162,浜,0x6d5c
3163,浜,0x6d5c
3164,浜,0x6d5c
3165,浜,0x6d5c
3166,浜,0x6d5c
3167,浜,0x6d5c
3168,浜,0x6d5c
3169,浜,0x6d5c
3170,清,0x6e05
3171,清,0x6e05
3172,清,0x6e05
3173,清,0x6e05
3174,清,0x6e05
3175,清,0x6e05
3176,清,0x6e05
3177,清,0x6e05
3178,清,0x6e05
3179,清,0x6e05
3180,滅,0x6ec5
3181,滅,0x6ec5
3182,滅,0x6ec5
3183,滅,0x6ec5
3184,滅,0x6ec5
3185,滅,0x6ec5
3186,滅,0x6ec5
3187,滅,0x6ec5
3188,滅,0x6ec5
3189,滅,0x6ec5
3190,港,0x6e2f
3191,港,0x6e2f
3192,港,0x6e2f
3193,港,0x6e2f
3194,港,0x6e2f
3195,港,0x6e2f
3196,港,0x6e2f
3197,港,0x6e2f
3198,港,0x6e2f
3199,港,0x6e2f
3200,準,0x6e96
3201,準,0x6e96
3202,準,0x6e96
3203,準,0x6e96
3204,準,0x6e96
3205,準,0x6e96
3206,準,0x6e96
3207,準,0x6e96
3208,準,0x6e96
3209,準,0x6e96
3210,満,0x6e80
3211,満,0x6e80
3212,満,0x6e80
3213,満,0x6e80
3214,満,0x6e80
3215,満,0x6e80
3216,満,0x6e80
3217,満,0x6e80
3218,満,0x6e80
3219,満,0x6e80
3220,演,0x6f14
3221,演,0x6f14
3222,演,0x6f14
3223,演,0x6f14
3224,演,0x6f14
3225,演,0x6f14
3226,演,0x6f14
3227,演,0x6f14
3228,演,0x6f14
3229,演,0x6f14
3230,激,0x6fc0
3231,激,0x6fc0
3232,激,0x6fc0
3233,激,0x6fc0
3234,激,0x6fc0
3235,激,0x6fc0
3236,激,0x6fc0
3237,激,0x6fc0
3238,激,0x6fc0
3239,激,0x6fc0
3240,が,0x304c
3241,が,0x304c
3242,が,0x304c
3243,が,0x304c
3244,が,0x304c
3245,が,0x304c
3246,が,0x304c
3247,が,0x304c
3248,が,0x304c
3249,が,0x304c
3250,ぎ,0x304e
3251,ぎ,0x304e
3252,ぎ,0x304e
3253,ぎ,0x304e
3254,ぎ,0x304e
3255,ぎ,0x304e
3256,ぎ,0x304e
3257,ぎ,0x304e
3258,ぎ,0x304e
3259,ぎ,0x304e
3260,ぐ,0x3050
3261,ぐ,0x3050
3262,ぐ,0x3050
3263,ぐ,0x3050
3264,ぐ,0x3050
3265,ぐ,0x3050
3266,ぐ,0x3050
3267,ぐ,0x3050
3268,ぐ,0x3050
3269,ぐ,0x3050
3270,げ,0x3052
3271,げ,0x3052
3272,げ,0x3052
3273,げ,0x3052
3274,げ,0x3052
3275,げ,0x3052
3276,げ,0x3052
3277,げ,0x3052
3278,げ,0x3052
3279,げ,0x3052
3280,ご,0x3054
3281,ご,0x3054
3282,ご,0x3054
3283,ご,0x3054
3284,ご,0x3054
3285,ご,0x3054
3286,ご,0x3054
3287,ご,0x3054
3288,ご,0x3054
3289,ご,0x3054
3290,ざ,0x3056
3291,ざ,0x3056
3292,ざ,0x3056
3293,ざ,0x3056
3294,ざ,0x3056
3295,ざ,0x3056
3296,ざ,0x3056
3297,ざ,0x3056
3298,ざ,0x3056
3299,ざ,0x3056
3300,じ,0x3058
3301,じ,0x3058
3302,じ,0x3058
3303,じ,0x3058
3304,じ,0x3058
3305,じ,0x3058
3306,じ,0x3058
3307,じ,0x3058
3308,じ,0x3058
3309,じ,0x3058
3310,ず,0x305a
3311,ず,0x305a
3312,ず,0x305a
3313,ず,0x305a
3314,ず,0x305a
3315,ず,0x305a
3316,ず,0x305a
3317,ず,0x305a
3318,ず,0x305a
3319,ず,0x305a
3320,ぜ,0x305c
3321,ぜ,0x305c
3322,ぜ,0x305c
3323,ぜ,0x305c
3324,ぜ,0x305c
3325,ぜ,0x305c
3326,ぜ,0x305c
3327,ぜ,0x305c
3328,ぜ,0x305c
3329,ぜ,0x305c
3330,ぞ,0x305e
3331,ぞ,0x305e
3332,ぞ,0x305e
3333,ぞ,0x305e
3334,ぞ,0x305e
3335,ぞ,0x305e
3336,ぞ,0x305e
3337,ぞ,0x305e
3338,ぞ,0x305e
3339,ぞ,0x305e
3340,だ,0x3060
3341,だ,0x3060
3342,だ,0x3060
3343,だ,0x3060
3344,だ,0x3060
3345,だ,0x3060
3346,だ,0x3060
3347,だ,0x3060
3348,だ,0x3060
3349,だ,0x3060
3350,ぢ,0x3062
3351,ぢ,0x3062
3352,ぢ,0x3062
3353,ぢ,0x3062
3354,ぢ,0x3062
3355,ぢ,0x3062
3356,ぢ,0x3062
3357,ぢ,0x3062
3358,ぢ,0x3062
3359,ぢ,0x3062
3360,火,0x706b
3361,火,0x706b
3362,火,0x706b
3363,火,0x706b
3364,火,0x706b
3365,火,0x706b
3366,火,0x706b
3367,火,0x706b
3368,火,0x706b
3369,火,0x706b
3370,災,0x707d
3371,災,0x707d
3372,災,0x707d
3373,災,0x707d
3374,災,0x707d
3375,災,0x707d
3376,災,0x707d
3377,災,0x707d
3378,災,0x707d
3379,災,0x707d
3380,点,0x70b9
3381,点,0x70b9
3382,点,0x70b9
3383,点,0x70b9
3384,点,0x70b9
3385,点,0x70b9
3386,点,0x70b9
3387,点,0x70b9
3388,点,0x70b9
3389,点,0x70b9
3390,然,0x7136
3391,然,0x7136
3392,然,0x7136
3393,然,0x7136
3394,然,0x7136
3395,然,0x7136
3396,然,0x7136
3397,然,0x7136
3398,然,0x7136
3399,然,0x7136
3400,無,0x7121
3401,無,0x7121
3402,無,0x7121
3403,無,0x7121
3404,無,0x7121
3405,無,0x7121
3406,無,0x7121
3407,無,0x7121
3408,無,0x7121
3409,無,0x7121
3410,物,0x7269
3411,物,0x7269
3412,物,0x7269
3413,物,0x7269
3414,物,0x7269
3415,物,0x7269
3416,物,0x7269
3417,物,0x7269
3418,物,0x7269
3419,物,0x7269
3420,特,0x7279
3421,特,0x7279
3422,特,0x7279
3423,特,0x7279
3424,特,0x7279
3425,特,0x7279
3426,特,0x7279
3427,特,0x7279
3428,特,0x7279
3429,特,0x7279
3430,状,0x72b6
3431,状,0x72b6
3432,状,0x72b6
3433,状,0x72b6
3434,状,0x72b6
3435,状,0x72b6
3436,状,0x72b6
3437,状,0x72b6
3438,状,0x72b6
3439,状,0x72b6
3440,現,0x73fe
3441,現,0x73fe
3442,現,0x73fe
3443,現,0x73fe
3444,現,0x73fe
3445,現,0x73fe
3446,現,0x73fe
3447,現,0x73fe
3448,現,0x73fe
3449,現,0x73fe
3450,球,0x7403
3451,球,0x7403
3452,球,0x7403
3453,球,0x7403
3454,球,0x7403
3455,球,0x7403
3456,球,0x7403
3457,球,0x7403
3458,球,0x7403
3459,球,0x7403
3460,理,0x7406
3461,理,0x7406
3462,理,0x7406
3463,理,0x7406
3464,理,0x7406
3465,理,0x7406
3466,理,0x7406
3467,理,0x7406
3468,理,0x7406
3469,理,0x7406
3470,望,0x671b
3471,望,0x671b
3472,望,0x671b
3473,望,0x671b
3474,望,0x671b
3475,望,0x671b
3476,望,0x671b
3477,望,0x671b
3478,望,0x671b
3479,望,0x671b
3480,づ,0x3065
3481,づ,0x3065
3482,づ,0x3065
3483,づ,0x3065
3484,づ,0x3065
3485,づ,0x3065
3486,づ,0x3065
3487,づ,0x3065
3488,づ,0x3065
3489,づ,0x3065
3490,で,0x3067
3491,で,0x3067
3492,で,0x3067
3493,で,0x3067
3494,で,0x3067
3495,で,0x3067
3496,で,0x3067
3497,で,0x3067
3498,で,0x3067
3499,で,0x3067
3500,ど,0x3069
3501,ど,0x3069
3502,ど,0x3069
3503,ど,0x3069
3504,ど,0x3069
3505,ど,0x3069
3506,ど,0x3069
3507,ど,0x3069
3508,ど,0x3069
3509,ど,0x3069
3510,ば,0x3070
3511,ば,0x3070
3512,ば,0x3070
3513,ば,0x3070
3514,ば,0x3070
3515,ば,0x3070
3516,ば,0x3070
3517,ば,0x3070
3518,ば,0x3070
3519,ば,0x3070
3520,び,0x3073
3521,び,0x3073
3522,び,0x3073
3523,び,0x3073
3524,び,0x3073
3525,び,0x3073
3526,び,0x3073
3527,び,0x3073
3528,び,0x3073
3529,び,0x3073
3530,ぶ,0x3076
3531,ぶ,0x3076
3532,ぶ,0x3076
3533,ぶ,0x3076
3534,ぶ,0x3076
3535,ぶ,0x3076
3536,ぶ,0x3076
3537,ぶ,0x3076
3538,ぶ,0x3076
3539,ぶ,0x3076
3540,べ,0x3079
3541,べ,0x3079
3542,べ,0x3079
3543,べ,0x3079
3544,べ,0x3079
3545,べ,0x3079
3546,べ,0x3079
3547,べ,0x3079
3548,べ,0x3079
3549,べ,0x3079
3550,ぼ,0x307c
3551,ぼ,0x307c
3552,ぼ,0x307c
3553,ぼ,0x307c
3554,ぼ,0x307c
3555,ぼ,0x307c
3556,ぼ,0x307c
3557,ぼ,0x307c
3558,ぼ,0x307c
3559,ぼ,0x307c
3560,生,0x751f
3561,生,0x751f
3562,生,0x751f
3563,生,0x751f
3564,生,0x751f
3565,生,0x751f
3566,生,0x751f
3567,生,0x751f
3568,生,0x751f
3569,生,0x751f
3570,産,0x7523
3571,産,0x7523
3572,産,0x7523
3573,産,0x7523
3574,産,0x7523
3575,産,0x7523
3576,産,0x7523
3577,産,0x7523
3578,産,0x7523
3579,産,0x7523
3580,田,0x7530
3581,田,0x7530
3582,田,0x7530
3583,田,0x7530
3584,田,0x7530
3585,田,0x7530
3586,田,0x7530
3587,田,0x7530
3588,田,0x7530
3589,田,0x7530
3590,男,0x7537
3591,男,0x7537
3592,男,0x7537
3593,男,0x7537
3594,男,0x7537
3595,男,0x7537
3596,男,0x7537
3597,男,0x7537
3598,男,0x7537
3599,男,0x7537
3600,界,0x754c
3601,界,0x754c
3602,界,0x754c
3603,界,0x754c
3604,界,0x754c
3605,界,0x754c
3606,界,0x754c
3607,界,0x754c
3608,界,0x754c
3609,界,0x754c
3610,病,0x75c5
3611,病,0x75c5
3612,病,0x75c5
3613,病,0x75c5
3614,病,0x75c5
3615,病,0x75c5
3616,病,0x75c5
3617,病,0x75c5
3618,病,0x75c5
3619,病,0x75c5
3620,発,0x767a
3621,発,0x767a
3622,発,0x767a
3623,発,0x767a
3624,発,0x767a
3625,発,0x767a
3626,発,0x767a
3627,発,0x767a
3628,発,0x767a
3629,発,0x767a
3630,表,0x8868
3631,表,0x8868
3632,表,0x8868
3633,表,0x8868
3634,表,0x8868
3635,表,0x8868
3636,表,0x8868
3637,表,0x8868
3638,表,0x8868
3639,表,0x8868
3640,的,0x7684
3641,的,0x7684
3642,的,0x7684
3643,的,0x7684
3644,的,0x7684
3645,的,0x7684
3646,的,0x7684
3647,的,0x7684
3648,的,0x7684
3649,的,0x7684
3650,益,0x76ca
3651,益,0x76ca
3652,益,0x76ca
3653,益,0x76ca
3654,益,0x76ca
3655,益,0x76ca
3656,益,0x76ca
3657,益,0x76ca
3658,益,0x76ca
3659,益,0x76ca
3660,監,0x76e3
3661,監,0x76e3
3662,監,0x76e3
3663,監,0x76e3
3664,監,0x76e3
3665,監,0x76e3
3666,監,0x76e3
3667,監,0x76e3
3668,監,0x76e3
3669,監,0x76e3
3670,督,0x7763
3671,督,0x7763
3672,督,0x7763
3673,督,0x7763
3674,督,0x7763
3675,督,0x7763
3676,督,0x7763
3677,督,0x7763
3678,督,0x7763
3679,督,0x7763
3680,参,0x53c2
3681,参,0x53c2
3682,参,0x53c2
3683,参,0x53c2
3684,参,0x53c2
3685,参,0x53c2
3686,参,0x53c2
3687,参,0x53c2
3688,参,0x53c2
3689,参,0x53c2
3690,拾,0x62fe
3691,拾,0x62fe
3692,拾,0x62fe
3693,拾,0x62fe
3694,拾,0x62fe
3695,拾,0x62fe
3696,拾,0x62fe
3697,拾,0x62fe
3698,拾,0x62fe
3699,拾,0x62fe
3700,億,0x5104
3701,億,0x5104
3702,億,0x5104
3703,億,0x5104
3704,億,0x5104
3705,億,0x5104
3706,億,0x5104
3707,億,0x5104
3708,億,0x5104
3709,億,0x5104
3710,金,0x91d1
3711,金,0x91d1
3712,金,0x91d1
3713,金,0x91d1
3714,金,0x91d1
3715,金,0x91d1
3716,金,0x91d1
3717,金,0x91d1
3718,金,0x91d1
3719,金,0x91d1
3720,円,0x5186
3721,円,0x5186
3722,円,0x5186
3723,円,0x5186
3724,円,0x5186
3725,円,0x5186
3726,円,0x5186
3727,円,0x5186
3728,円,0x5186
3729,円,0x5186
3730,▲,0x25b2
3731,▲,0x25b2
3732,▲,0x25b2
3733,▲,0x25b2
3734,▲,0x25b2
3735,▲,0x25b2
3736,▲,0x25b2
3737,▲,0x25b2
3738,▲,0x25b2
3739,▲,0x25b2
3740,▲,0x25b2
3741,▲,0x25b2
3742,▲,0x25b2
3743,▲,0x25b2
3744,▲,0x25b2
3745,▲,0x25b2
3746,▲,0x25b2
3747,▲,0x25b2
3748,▲,0x25b2
3749,▲,0x25b2
3750,▲,0x25b2
3751,▲,0x25b2
3752,▲,0x25b2
3753,▲,0x25b2
3754,▲,0x25b2
3755,▲,0x25b2
3756,▲,0x25b2
3757,▲,0x25b2
3758,▲,0x25b2
3759,▲,0x25b2
3760,▲,0x25b2
3761,▲,0x25b2
3762,▲,0x25b2
3763,▲,0x25b2
3764,▲,0x25b2
3765,▲,0x25b2
3766,▲,0x25b2
3767,▲,0x25b2
3768,▲,0x25b2
3769,▲,0x25b2
3770,▲,0x25b2
3771,▲,0x25b2
3772,▲,0x25b2
3773,▲,0x25b2
3774,▲,0x25b2
3775,▲,0x25b2
3776,▲,0x25b2
3777,▲,0x25b2
3778,▲,0x25b2
3779,▲,0x25b2
3780,▲,0x25b2
3781,▲,0x25b2
3782,▲,0x25b2
3783,▲,0x25b2
3784,▲,0x25b2
3785,▲,0x25b2
3786,▲,0x25b2
3787,▲,0x25b2
3788,▲,0x25b2
3789,▲,0x25b2
3790,被,0x88ab
3791,被,0x88ab
3792,被,0x88ab
3793,被,0x88ab
3794,被,0x88ab
3795,被,0x88ab
3796,被,0x88ab
3797,被,0x88ab
3798,被,0x88ab
3799,被,0x88ab
3800,神,0x795e
3801,神,0x795e
3802,神,0x795e
3803,神,0x795e
3804,神,0x795e
3805,神,0x795e
3806,神,0x795e
3807,神,0x795e
3808,神,0x795e
3809,神,0x795e
3810,視,0x8996
3811,視,0x8996
3812,視,0x8996
3813,視,0x8996
3814,視,0x8996
3815,視,0x8996
3816,視,0x8996
3817,視,0x8996
3818,視,0x8996
3819,視,0x8996
3820,補,0x88dc
3821,補,0x88dc
3822,補,0x88dc
3823,補,0x88dc
3824,補,0x88dc
3825,補,0x88dc
3826,補,0x88dc
3827,補,0x88dc
3828,補,0x88dc
3829,補,0x88dc
3830,裁,0x88c1
3831,裁,0x88c1
3832,裁,0x88c1
3833,裁,0x88c1
3834,裁,0x88c1
3835,裁,0x88c1
3836,裁,0x88c1
3837,裁,0x88c1
3838,裁,0x88c1
3839,裁,0x88c1
3840,判,0x5224
3841,判,0x5224
3842,判,0x5224
3843,判,0x5224
3844,判,0x5224
3845,判,0x5224
3846,判,0x5224
3847,判,0x5224
3848,判,0x5224
3849,判,0x5224
3850,福,0x798f
3851,福,0x798f
3852,福,0x798f
3853,福,0x798f
3854,福,0x798f
3855,福,0x798f
3856,福,0x798f
3857,福,0x798f
3858,福,0x798f
3859,福,0x798f
3860,製,0x88fd
3861,製,0x88fd
3862,製,0x88fd
3863,製,0x88fd
3864,製,0x88fd
3865,製,0x88fd
3866,製,0x88fd
3867,製,0x88fd
3868,製,0x88fd
3869,製,0x88fd
3870,利,0x5229
3871,利,0x5229
3872,利,0x5229
3873,利,0x5229
3874,利,0x5229
3875,利,0x5229
3876,利,0x5229
3877,利,0x5229
3878,利,0x5229
3879,利,0x5229
3880,科,0x79d1
3881,科,0x79d1
3882,科,0x79d1
3883,科,0x79d1
3884,科,0x79d1
3885,科,0x79d1
3886,科,0x79d1
3887,科,0x79d1
3888,科,0x79d1
3889,科,0x79d1
3890,税,0x7a0e
3891,税,0x7a0e
3892,税,0x7a0e
3893,税,0x7a0e
3894,税,0x7a0e
3895,税,0x7a0e
3896,税,0x7a0e
3897,税,0x7a0e
3898,税,0x7a0e
3899,税,0x7a0e
3900,移,0x79fb
3901,移,0x79fb
3902,移,0x79fb
3903,移,0x79fb
3904,移,0x79fb
3905,移,0x79fb
3906,移,0x79fb
3907,移,0x79fb
3908,移,0x79fb
3909,移,0x79fb
3910,者,0x8005
3911,者,0x8005
3912,者,0x8005
3913,者,0x8005
3914,者,0x8005
3915,者,0x8005
3916,者,0x8005
3917,者,0x8005
3918,者,0x8005
3919,者,0x8005
3920,職,0x8077
3921,職,0x8077
3922,職,0x8077
3923,職,0x8077
3924,職,0x8077
3925,職,0x8077
3926,職,0x8077
3927,職,0x8077
3928,職,0x8077
3929,職,0x8077
3930,自,0x81ea
3931,自,0x81ea
3932,自,0x81ea
3933,自,0x81ea
3934,自,0x81ea
3935,自,0x81ea
3936,自,0x81ea
3937,自,0x81ea
3938,自,0x81ea
3939,自,0x81ea
3940,由,0x7531
3941,由,0x7531
3942,由,0x7531
3943,由,0x7531
